t,ue_x,ue_y,ue_vx_mps,ue_vy_mps,current_tower,candidate_tower,predictive_model,replay_mode,tower_a_risk_score,tower_b_risk_score,tower_c_risk_score,tower_d_risk_score,tower_a_rss_dbm,tower_a_doppler_hz,tower_a_distance_m,tower_a_blocked,tower_b_rss_dbm,tower_b_doppler_hz,tower_b_distance_m,tower_b_blocked,tower_c_rss_dbm,tower_c_doppler_hz,tower_c_distance_m,tower_c_blocked,tower_d_rss_dbm,tower_d_doppler_hz,tower_d_distance_m,tower_d_blocked
39.3416,664,356,0.0,0.0,TOWER_B,,velocity,0,1.192825,1.257936,1.235486,1.246645,-55.3454,0.0,50.3822,1,-34.0212,0.0,20.6959,0,-41.5048,0.0,42.4325,0,-37.7852,0.0,29.6971,0
39.3576,664,356,0.0,0.0,TOWER_B,,velocity,0,1.192662,1.257936,1.235486,1.246645,-56.6868,0.0,50.3822,1,-34.0212,0.0,20.6959,0,-41.5048,0.0,42.4325,0,-37.7852,0.0,29.6971,0
39.3758,663,356,-5.8824,0.0,TOWER_B,,velocity,0,1.173928,1.251601,1.229574,1.242186,-56.4748,-113.5005,50.2842,1,-34.0592,87.5018,20.7714,0,-41.486,-88.2811,42.3562,0,-37.8013,53.3233,29.7431,0
39.3909,663,356,0.0,0.0,TOWER_B,,velocity,0,1.191956,1.257823,1.235542,1.246596,-56.1665,0.0,50.2842,1,-34.0592,0.0,20.7714,0,-41.486,0.0,42.3562,0,-37.8013,0.0,29.7431,0
39.408,663,356,0.0,0.0,TOWER_B,,velocity,0,1.193943,1.257823,1.235542,1.246596,-55.7703,0.0,50.2842,1,-34.0592,0.0,20.7714,0,-41.486,0.0,42.3562,0,-37.8013,0.0,29.7431,0
39.4267,663,357,0.0,5.8824,TOWER_B,,velocity,0,1.179859,1.25457,1.237081,1.249798,-57.0396,23.0134,50.304,1,-34.092,76.1146,20.837,0,-41.4701,-74.7293,42.2916,0,-37.7701,-102.6715,29.6543,0
39.4421,663,357,0.0,0.0,TOWER_B,,velocity,0,1.193581,1.257724,1.23559,1.24669,-56.8386,0.0,50.304,1,-34.092,0.0,20.837,0,-41.4701,0.0,42.2916,0,-37.7701,0.0,29.6543,0
39.4607,662,358,-6.25,6.25,TOWER_B,,velocity,0,1.188941,1.251149,1.239589,1.247695,-57.5895,-95.7546,50.226,1,-34.1624,173.555,20.9781,0,-41.4353,-173.3378,42.1507,0,-37.7553,-51.5066,29.6122,0
39.4747,662,358,0.0,0.0,TOWER_B,,velocity,0,1.193074,1.257513,1.235694,1.246734,-54.7807,0.0,50.226,1,-34.1624,0.0,20.9781,0,-41.4353,0.0,42.1507,0,-37.7553,0.0,29.6122,0
39.4914,662,358,0.0,0.0,TOWER_B,,velocity,0,1.19203,1.257513,1.235694,1.246734,-55.5993,0.0,50.226,1,-34.1624,0.0,20.9781,0,-41.4353,0.0,42.1507,0,-37.7553,0.0,29.6122,0
39.5081,662,359,0.0,5.8824,TOWER_B,,velocity,0,1.180747,1.25428,1.237236,1.249937,-66.0862,23.5006,50.2462,1,-34.1951,76.4661,21.044,0,-41.4194,-74.5438,42.0862,0,-37.7241,-102.3415,29.5237,0
39.524,662,359,0.0,0.0,TOWER_B,,velocity,0,1.19124,1.257415,1.235742,1.246828,-63.5004,0.0,50.2462,1,-34.1951,0.0,21.044,0,-41.4194,0.0,42.0862,0,-37.7241,0.0,29.5237,0
39.5434,662,360,0.0,5.5556,TOWER_B,,velocity,0,1.180497,1.254349,1.237204,1.249864,-64.7194,22.4035,50.2666,1,-34.2278,72.5095,21.1102,0,-41.4034,-70.2501,42.0219,0,-37.6929,-96.5746,29.4354,0
39.5625,662,361,0.0,5.8824,TOWER_B,,velocity,0,1.18304,1.254084,1.237328,1.250138,-63.0993,23.9419,50.2872,1,-34.2606,77.0805,21.1766,0,-41.3875,-74.2203,41.9577,0,-37.6616,-102.1686,29.3471,0
39.5769,662,361,0.0,0.0,TOWER_B,,velocity,0,1.183786,1.257218,1.235838,1.247015,-63.998,0.0,50.2872,1,-34.2606,0.0,21.1766,0,-41.3875,0.0,41.9577,0,-37.6616,0.0,29.3471,0
39.5937,662,361,0.0,0.0,TOWER_B,,velocity,0,1.184667,1.257218,1.235838,1.247015,-65.5206,0.0,50.2872,1,-34.2606,0.0,21.1766,0,-41.3875,0.0,41.9577,0,-37.6616,0.0,29.3471,0
39.6123,662,362,0.0,5.8824,TOWER_B,,velocity,0,1.182039,1.253986,1.237375,1.250239,-63.3328,24.1621,50.308,1,-34.2934,77.3834,21.2434,0,-41.3716,-74.0574,41.8937,0,-37.6302,-102.081,29.2588,0
39.6278,662,362,0.0,0.0,TOWER_B,,velocity,0,1.17884,1.25712,1.235885,1.247109,-62.4847,0.0,50.308,1,-34.2934,0.0,21.2434,0,-41.3716,0.0,41.8937,0,-37.6302,0.0,29.2588,0
39.6439,662,362,0.0,0.0,TOWER_B,,velocity,0,1.178576,1.25712,1.235885,1.247109,-62.9181,0.0,50.308,1,-34.2934,0.0,21.2434,0,-41.3716,0.0,41.8937,0,-37.6302,0.0,29.2588,0
39.6611,661,362,-5.8824,0.0,TOWER_B,,velocity,0,1.171914,1.253505,1.23529,1.245287,-63.7281,-113.2067,50.2102,1,-34.3298,86.3449,21.3178,0,-41.3524,-88.8661,41.8169,0,-37.647,54.9084,29.3061,0
39.6779,661,362,0.0,0.0,TOWER_B,,velocity,0,1.179101,1.25701,1.235943,1.247059,-62.8855,0.0,50.2102,1,-34.3298,0.0,21.3178,0,-41.3524,0.0,41.8169,0,-37.647,0.0,29.3061,0
39.695,660,362,-5.8824,0.0,TOWER_B,,velocity,0,1.169821,1.2534,1.235275,1.245231,-62.4035,-113.1966,50.1124,1,-34.3663,86.5845,21.3925,0,-41.3333,-88.752,41.7401,0,-37.6639,55.2138,29.3537,0
39.7144,660,363,0.0,5.8824,TOWER_B,,velocity,0,1.182794,1.253709,1.237548,1.250214,-63.2994,24.4772,50.1334,1,-34.3986,77.1451,21.459,0,-41.3173,-74.1664,41.676,0,-37.6327,-101.661,29.2659,0
39.7286,660,363,0.0,0.0,TOWER_B,,velocity,0,1.174413,1.256804,1.236048,1.247102,-64.2195,0.0,50.1334,1,-34.3986,0.0,21.459,0,-41.3173,0.0,41.676,0,-37.6327,0.0,29.2659,0
39.7448,660,363,0.0,0.0,TOWER_B,,velocity,0,1.173178,1.256804,1.236048,1.247102,-64.9312,0.0,50.1334,1,-34.3986,0.0,21.459,0,-41.3173,0.0,41.676,0,-37.6327,0.0,29.2659,0
39.7638,660,364,0.0,5.8824,TOWER_B,,velocity,0,1.182398,1.253612,1.237594,1.250315,-64.6349,24.6976,50.1547,1,-34.431,77.4436,21.5258,0,-41.3013,-74.0023,41.612,0,-37.6014,-101.5701,29.1781,0
39.7787,660,364,0.0,0.0,TOWER_B,,velocity,0,1.169514,1.256707,1.236096,1.247196,-62.1198,0.0,50.1547,1,-34.431,0.0,21.5258,0,-41.3013,0.0,41.612,0,-37.6014,0.0,29.1781,0
39.7986,659,366,-6.25,12.5,TOWER_B,,velocity,0,1.203282,1.247598,1.242073,1.251045,-62.4991,-66.5338,50.1001,1,-34.5314,256.3707,21.7341,0,-41.2499,-251.6038,41.4074,0,-37.5559,-155.3867,29.0512,0
39.8124,659,366,0.0,0.0,TOWER_B,,velocity,0,1.166955,1.256406,1.23625,1.247332,-61.6647,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
39.8298,659,366,0.0,0.0,TOWER_B,,velocity,0,1.167209,1.256406,1.23625,1.247332,-64.1837,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
39.846,659,366,0.0,0.0,TOWER_B,,velocity,0,1.169029,1.256406,1.23625,1.247332,-65.4151,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
39.8636,659,366,0.0,0.0,TOWER_B,,velocity,0,1.167868,1.256406,1.23625,1.247332,-62.703,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
39.8801,659,366,0.0,0.0,TOWER_B,,velocity,0,1.169192,1.256406,1.23625,1.247332,-63.1655,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
39.8972,659,366,0.0,0.0,TOWER_B,,velocity,0,1.167565,1.256406,1.23625,1.247332,-64.5003,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
39.9138,659,366,0.0,0.0,TOWER_B,,velocity,0,1.16828,1.256406,1.23625,1.247332,-64.3893,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
39.9308,659,366,0.0,0.0,TOWER_B,,velocity,0,1.168108,1.256406,1.23625,1.247332,-62.6575,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
39.9481,659,366,0.0,0.0,TOWER_B,,velocity,0,1.16912,1.256406,1.23625,1.247332,-64.4776,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
39.9643,659,366,0.0,0.0,TOWER_B,,velocity,0,1.168893,1.256406,1.23625,1.247332,-64.4663,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
39.9814,659,366,0.0,0.0,TOWER_B,,velocity,0,1.166403,1.256406,1.23625,1.247332,-64.7396,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
39.9983,659,366,0.0,0.0,TOWER_B,,velocity,0,1.165872,1.256406,1.23625,1.247332,-64.3202,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.0146,659,366,0.0,0.0,TOWER_B,,velocity,0,1.167977,1.256406,1.23625,1.247332,-64.4963,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.0317,659,366,0.0,0.0,TOWER_B,,velocity,0,1.166607,1.256406,1.23625,1.247332,-63.08,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.0478,659,366,0.0,0.0,TOWER_B,,velocity,0,1.168413,1.256406,1.23625,1.247332,-63.3957,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.0635,659,366,0.0,0.0,TOWER_B,,velocity,0,1.16722,1.256406,1.23625,1.247332,-63.0637,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.0799,659,366,0.0,0.0,TOWER_B,,velocity,0,1.166172,1.256406,1.23625,1.247332,-63.3598,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.0971,659,366,0.0,0.0,TOWER_B,,velocity,0,1.16765,1.256406,1.23625,1.247332,-62.3465,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.1138,659,366,0.0,0.0,TOWER_B,,velocity,0,1.164459,1.256406,1.23625,1.247332,-63.0712,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.1301,659,366,0.0,0.0,TOWER_B,,velocity,0,1.165291,1.256406,1.23625,1.247332,-64.1488,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.1475,659,366,0.0,0.0,TOWER_B,,velocity,0,1.165835,1.256406,1.23625,1.247332,-62.9193,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.1637,659,366,0.0,0.0,TOWER_B,,velocity,0,1.167764,1.256406,1.23625,1.247332,-65.5906,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.1796,659,366,0.0,0.0,TOWER_B,,velocity,0,1.166409,1.256406,1.23625,1.247332,-63.504,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.1958,659,366,0.0,0.0,TOWER_B,,velocity,0,1.166997,1.256406,1.23625,1.247332,-62.8343,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.2125,659,366,0.0,0.0,TOWER_B,,velocity,0,1.16651,1.256406,1.23625,1.247332,-62.8938,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.2291,659,366,0.0,0.0,TOWER_B,,velocity,0,1.166183,1.256406,1.23625,1.247332,-63.6618,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.2465,659,366,0.0,0.0,TOWER_B,,velocity,0,1.167181,1.256406,1.23625,1.247332,-64.6421,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.264,659,366,0.0,0.0,TOWER_B,,velocity,0,1.165805,1.256406,1.23625,1.247332,-62.9169,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.281,659,366,0.0,0.0,TOWER_B,,velocity,0,1.166197,1.256406,1.23625,1.247332,-63.1248,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.2979,659,366,0.0,0.0,TOWER_B,,velocity,0,1.168818,1.256406,1.23625,1.247332,-62.9574,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.3144,659,366,0.0,0.0,TOWER_B,,velocity,0,1.168935,1.256406,1.23625,1.247332,-65.0834,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.3312,659,366,0.0,0.0,TOWER_B,,velocity,0,1.166887,1.256406,1.23625,1.247332,-63.3243,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.3485,659,366,0.0,0.0,TOWER_B,,velocity,0,1.166881,1.256406,1.23625,1.247332,-63.7377,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.365,659,366,0.0,0.0,TOWER_B,,velocity,0,1.167357,1.256406,1.23625,1.247332,-61.7387,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.3826,659,366,0.0,0.0,TOWER_B,,velocity,0,1.168653,1.256406,1.23625,1.247332,-63.451,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.399,659,366,0.0,0.0,TOWER_B,,velocity,0,1.169292,1.256406,1.23625,1.247332,-62.2491,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.4163,659,366,0.0,0.0,TOWER_B,,velocity,0,1.168727,1.256406,1.23625,1.247332,-65.8488,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.4331,659,366,0.0,0.0,TOWER_B,,velocity,0,1.168549,1.256406,1.23625,1.247332,-63.3795,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.4502,659,366,0.0,0.0,TOWER_B,,velocity,0,1.169684,1.256406,1.23625,1.247332,-63.1863,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.4661,659,366,0.0,0.0,TOWER_B,,velocity,0,1.171389,1.256406,1.23625,1.247332,-63.1138,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.4828,659,366,0.0,0.0,TOWER_B,,velocity,0,1.169606,1.256406,1.23625,1.247332,-64.5102,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.5004,659,366,0.0,0.0,TOWER_B,,velocity,0,1.172126,1.256406,1.23625,1.247332,-62.356,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.5166,659,366,0.0,0.0,TOWER_B,,velocity,0,1.172034,1.256406,1.23625,1.247332,-64.5258,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.5337,659,366,0.0,0.0,TOWER_B,,velocity,0,1.172956,1.256406,1.23625,1.247332,-64.0266,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.5505,659,366,0.0,0.0,TOWER_B,,velocity,0,1.170627,1.256406,1.23625,1.247332,-63.6237,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.567,659,366,0.0,0.0,TOWER_B,,velocity,0,1.170654,1.256406,1.23625,1.247332,-64.96,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.584,659,366,0.0,0.0,TOWER_B,,velocity,0,1.170076,1.256406,1.23625,1.247332,-65.0562,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.6004,659,366,0.0,0.0,TOWER_B,,velocity,0,1.174378,1.256406,1.23625,1.247332,-64.2907,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.6167,659,366,0.0,0.0,TOWER_B,,velocity,0,1.175572,1.256406,1.23625,1.247332,-64.8369,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.6329,659,366,0.0,0.0,TOWER_B,,velocity,0,1.173067,1.256406,1.23625,1.247332,-62.4287,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.6503,659,366,0.0,0.0,TOWER_B,,velocity,0,1.171815,1.256406,1.23625,1.247332,-64.2713,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.6667,659,366,0.0,0.0,TOWER_B,,velocity,0,1.17254,1.256406,1.23625,1.247332,-64.7648,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.683,659,366,0.0,0.0,TOWER_B,,velocity,0,1.174246,1.256406,1.23625,1.247332,-65.388,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.6989,659,366,0.0,0.0,TOWER_B,,velocity,0,1.175732,1.256406,1.23625,1.247332,-64.9245,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.7157,659,366,0.0,0.0,TOWER_B,,velocity,0,1.174349,1.256406,1.23625,1.247332,-62.1099,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.7325,659,366,0.0,0.0,TOWER_B,,velocity,0,1.17556,1.256406,1.23625,1.247332,-64.1449,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.7488,659,366,0.0,0.0,TOWER_B,,velocity,0,1.173226,1.256406,1.23625,1.247332,-65.1217,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.7661,659,366,0.0,0.0,TOWER_B,,velocity,0,1.176381,1.256406,1.23625,1.247332,-64.7518,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.7829,659,366,0.0,0.0,TOWER_B,,velocity,0,1.175549,1.256406,1.23625,1.247332,-64.7322,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.8007,659,366,0.0,0.0,TOWER_B,,velocity,0,1.182055,1.256406,1.23625,1.247332,-65.6466,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.8172,659,366,0.0,0.0,TOWER_B,,velocity,0,1.181913,1.256406,1.23625,1.247332,-64.7182,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.8342,659,366,0.0,0.0,TOWER_B,,velocity,0,1.181295,1.256406,1.23625,1.247332,-64.3475,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.851,659,366,0.0,0.0,TOWER_B,,velocity,0,1.1824,1.256406,1.23625,1.247332,-65.2715,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.868,659,366,0.0,0.0,TOWER_B,,velocity,0,1.18175,1.256406,1.23625,1.247332,-64.6969,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.8848,659,366,0.0,0.0,TOWER_B,,velocity,0,1.186543,1.256406,1.23625,1.247332,-64.0748,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.9005,659,366,0.0,0.0,TOWER_B,,velocity,0,1.18664,1.256406,1.23625,1.247332,-64.4906,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.9168,659,366,0.0,0.0,TOWER_B,,velocity,0,1.188918,1.256406,1.23625,1.247332,-66.5978,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.934,659,366,0.0,0.0,TOWER_B,,velocity,0,1.187599,1.256406,1.23625,1.247332,-65.4709,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.9508,659,366,0.0,0.0,TOWER_B,,velocity,0,1.190461,1.256406,1.23625,1.247332,-65.8352,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.9684,659,366,0.0,0.0,TOWER_B,,velocity,0,1.187576,1.256406,1.23625,1.247332,-64.7044,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
40.9853,659,366,0.0,0.0,TOWER_B,,velocity,0,1.194763,1.256406,1.23625,1.247332,-67.3945,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.0011,659,366,0.0,0.0,TOWER_B,,velocity,0,1.194303,1.256406,1.23625,1.247332,-66.9218,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.0185,659,366,0.0,0.0,TOWER_B,,velocity,0,1.195824,1.256406,1.23625,1.247332,-65.4938,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.0355,659,366,0.0,0.0,TOWER_B,,velocity,0,1.196277,1.256406,1.23625,1.247332,-65.7535,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.0512,659,366,0.0,0.0,TOWER_B,,velocity,0,1.194587,1.256406,1.23625,1.247332,-65.7068,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.0675,659,366,0.0,0.0,TOWER_B,,velocity,0,1.194648,1.256406,1.23625,1.247332,-64.5824,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.083,659,366,0.0,0.0,TOWER_B,,velocity,0,1.194741,1.256406,1.23625,1.247332,-64.1115,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.1005,659,366,0.0,0.0,TOWER_B,,velocity,0,1.202222,1.256406,1.23625,1.247332,-64.2982,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.117,659,366,0.0,0.0,TOWER_B,,velocity,0,1.202186,1.256406,1.23625,1.247332,-64.8198,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.1342,659,366,0.0,0.0,TOWER_B,,velocity,0,1.201562,1.256406,1.23625,1.247332,-66.1075,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.1512,659,366,0.0,0.0,TOWER_B,,velocity,0,1.201008,1.256406,1.23625,1.247332,-65.9278,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.1686,659,366,0.0,0.0,TOWER_B,,velocity,0,1.202161,1.256406,1.23625,1.247332,-68.2284,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.1858,659,366,0.0,0.0,TOWER_B,,velocity,0,1.207459,1.256406,1.23625,1.247332,-66.7225,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.2016,659,366,0.0,0.0,TOWER_B,,velocity,0,1.208677,1.256406,1.23625,1.247332,-66.2473,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.2174,659,366,0.0,0.0,TOWER_B,,velocity,0,1.209104,1.256406,1.23625,1.247332,-65.7811,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.2339,659,366,0.0,0.0,TOWER_B,,velocity,0,1.208877,1.256406,1.23625,1.247332,-66.9559,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
41.2507,659,366,0.0,0.0,TOWER_B,,velocity,0,1.208545,1.256406,1.23625,1.247332,-65.1517,0.0,50.1001,1,-34.5314,0.0,21.7341,0,-41.2499,0.0,41.4074,0,-37.5559,0.0,29.0512,0
